"","...1","LC","T_MAPCODE","sum_niaps","n","km2"
"2470",3107,3,"SVcb23",0,18061,7.2244
"2471",3108,4,"SVcb23",0,1426038,570.4152
"2472",3109,5,"SVcb23",0,1916632,766.6528
"2473",3110,6,"SVcb23",0,19069,7.6276
"2474",3111,7,"SVcb23",0,6708,2.6832
"2475",3113,1,"SVcb24",0,1397209,558.8836
"2476",3114,2,"SVcb24",0,72918,29.1672
"2477",3115,3,"SVcb24",0,790,0.316
"2478",3116,4,"SVcb24",0,48398,19.3592
"2479",3117,5,"SVcb24",0,33750,13.5
"2480",3118,6,"SVcb24",0,1445,0.578
"2481",3119,7,"SVcb24",0,4595,1.838
"2482",3121,1,"SVcb25",0,2037508,815.0032
"2483",3122,2,"SVcb25",0,47225,18.89
"2484",3123,3,"SVcb25",0,117,0.0468
"2485",3124,4,"SVcb25",0,60783,24.3132
"2486",3125,5,"SVcb25",0,56894,22.7576
"2487",3126,6,"SVcb25",0,1185,0.474
"2488",3127,7,"SVcb25",0,832,0.3328
"2489",3129,1,"SVcb26",0,4188354,1675.3416
"2490",3130,2,"SVcb26",0,138349,55.3396
"2491",3131,3,"SVcb26",0,2659,1.0636
"2492",3132,4,"SVcb26",0,176881,70.7524
"2493",3133,5,"SVcb26",0,277395,110.958
"2494",3134,6,"SVcb26",0,2622,1.0488
"2495",3135,7,"SVcb26",0,7301,2.9204
"2496",3137,1,"SVcb27",0,2985278,1194.1112
"2497",3138,2,"SVcb27",0,853911,341.5644
"2498",3139,3,"SVcb27",0,9366,3.7464
"2499",3140,4,"SVcb27",0,1082678,433.0712
"2500",3141,5,"SVcb27",0,1245855,498.342
"2501",3142,6,"SVcb27",0,80558,32.2232
"2502",3143,7,"SVcb27",0,226,0.0904
"2503",3145,1,"SVcb28",0,4316006,1726.4024
"2504",3146,2,"SVcb28",0,309327,123.7308
"2505",3147,3,"SVcb28",0,52247,20.8988
"2506",3148,4,"SVcb28",0,359960,143.984
"2507",3149,5,"SVcb28",0,463643,185.4572
"2508",3150,6,"SVcb28",0,72447,28.9788
"2509",3151,7,"SVcb28",0,63,0.0252
"2510",3153,1,"SVcb29",0,931901,372.7604
"2511",3154,2,"SVcb29",0,18477,7.3908
"2512",3155,3,"SVcb29",0,902,0.3608
"2513",3156,4,"SVcb29",0,7217,2.8868
"2514",3157,5,"SVcb29",0,8395,3.358
"2515",3158,6,"SVcb29",0,799,0.3196
"2516",3159,7,"SVcb29",0,406,0.1624
"2517",3161,1,"SVcb3",0,2116611,846.6444
"2518",3162,2,"SVcb3",0,447206,178.8824
"2519",3163,3,"SVcb3",0,36065,14.426
"2520",3164,4,"SVcb3",0,224220,89.688
"2521",3165,5,"SVcb3",0,372097,148.8388
"2522",3166,6,"SVcb3",0,2345,0.938
"2523",3167,7,"SVcb3",0,8541,3.4164
"2524",3168,NA,"SVcb3",0,6590,2.636
"2525",3169,1,"SVcb4",0,9002230,3600.892
"2526",3170,2,"SVcb4",0,485536,194.2144
"2527",3171,3,"SVcb4",0,19487,7.7948
"2528",3172,4,"SVcb4",0,156405,62.562
"2529",3173,5,"SVcb4",0,368514,147.4056
"2530",3174,6,"SVcb4",0,24454,9.7816
"2531",3175,7,"SVcb4",0,53705,21.482
"2532",3176,NA,"SVcb4",0,95616,38.2464
"2533",3177,1,"SVcb5",0,899524,359.8096
"2534",3178,2,"SVcb5",0,8893,3.5572
"2535",3179,3,"SVcb5",0,171,0.0684
"2536",3180,4,"SVcb5",0,9097,3.6388
"2537",3182,6,"SVcb5",0,1,0.0004
"2538",3183,7,"SVcb5",0,68,0.0272
"2539",3185,1,"SVcb6",0,1699526,679.8104
"2540",3186,2,"SVcb6",0,1392342,556.9368
"2541",3187,3,"SVcb6",0,67209,26.8836
"2542",3188,4,"SVcb6",0,1280112,512.0448
"2543",3189,5,"SVcb6",0,898281,359.3124
"2544",3190,6,"SVcb6",0,191620,76.648
"2545",3191,7,"SVcb6",0,45699,18.2796
"2546",3193,1,"SVcb7",0,885909,354.3636
"2547",3194,2,"SVcb7",0,94490,37.796
"2548",3195,3,"SVcb7",0,5636,2.2544
"2549",3196,4,"SVcb7",0,151818,60.7272
"2550",3197,5,"SVcb7",0,30278,12.1112
"2551",3198,6,"SVcb7",0,40171,16.0684
"2552",3199,7,"SVcb7",0,1728,0.6912
"2553",3201,1,"SVcb8",0,1994350,797.74
"2554",3202,2,"SVcb8",0,718182,287.2728
"2555",3203,3,"SVcb8",0,64920,25.968
"2556",3204,4,"SVcb8",0,608054,243.2216
"2557",3205,5,"SVcb8",0,836353,334.5412
"2558",3206,6,"SVcb8",0,49385,19.754
"2559",3207,7,"SVcb8",0,119261,47.7044
"2560",3209,1,"SVcb9",0,6128093,2451.2372
"2561",3210,2,"SVcb9",0,379576,151.8304
"2562",3211,3,"SVcb9",0,12743,5.0972
"2563",3212,4,"SVcb9",0,321496,128.5984
"2564",3213,5,"SVcb9",0,378118,151.2472
"2565",3214,6,"SVcb9",0,12215,4.886
"2566",3215,7,"SVcb9",0,62326,24.9304
"2567",3216,NA,"SVcb9",0,9746,3.8984
"2568",3217,1,"SVk1",0,29939869,11975.9476
"2569",3218,2,"SVk1",0,3019553,1207.8212
"2570",3219,3,"SVk1",0,1613,0.6452
"2571",3220,4,"SVk1",0,234068,93.6272
"2572",3221,5,"SVk1",0,5289254,2115.7016
"2573",3222,6,"SVk1",0,3854,1.5416
"2574",3223,7,"SVk1",0,18129,7.2516
"2575",3224,NA,"SVk1",0,34206,13.6824
"2576",3225,1,"SVk10",0,13805505,5522.202
"2577",3226,2,"SVk10",0,287547,115.0188
"2578",3227,3,"SVk10",0,1832,0.7328
"2579",3228,4,"SVk10",0,126975,50.79
"2580",3229,5,"SVk10",0,234809,93.9236
"2581",3230,6,"SVk10",0,91258,36.5032
"2582",3231,7,"SVk10",0,4594,1.8376
"2583",3233,1,"SVk11",0,33953560,13581.424
"2584",3234,2,"SVk11",0,458608,183.4432
"2585",3235,3,"SVk11",0,1493,0.5972
"2586",3236,4,"SVk11",0,141976,56.7904
"2587",3237,5,"SVk11",0,59035,23.614
"2588",3238,6,"SVk11",0,6622,2.6488
"2589",3239,7,"SVk11",0,3209,1.2836
"2590",3240,NA,"SVk11",0,126126,50.4504
"2591",3241,1,"SVk12",0,18085052,7234.0208
"2592",3242,2,"SVk12",0,188080,75.232
"2593",3243,3,"SVk12",0,3297,1.3188
"2594",3244,4,"SVk12",0,99677,39.8708
"2595",3245,5,"SVk12",0,3901,1.5604
"2596",3246,6,"SVk12",0,203370,81.348
"2597",3247,7,"SVk12",0,228,0.0912
"2598",3249,1,"SVk13",0,20715699,8286.2796
"2599",3250,2,"SVk13",0,130024,52.0096
"2600",3251,3,"SVk13",0,6203,2.4812
"2601",3252,4,"SVk13",0,62224,24.8896
"2602",3253,5,"SVk13",0,29122,11.6488
"2603",3254,6,"SVk13",0,38190,15.276
"2604",3255,7,"SVk13",0,399,0.1596
"2605",3257,1,"SVk14",0,2176621,870.6484
"2606",3258,2,"SVk14",0,44685,17.874
"2607",3259,3,"SVk14",0,1306,0.5224
"2608",3260,4,"SVk14",0,10252,4.1008
"2609",3261,5,"SVk14",0,2863,1.1452
"2610",3262,6,"SVk14",0,61170,24.468
"2611",3263,7,"SVk14",0,153,0.0612
"2612",3265,1,"SVk15",0,4039231,1615.6924
"2613",3266,2,"SVk15",0,4903,1.9612
"2614",3267,3,"SVk15",0,452,0.1808
"2615",3268,4,"SVk15",0,2602,1.0408
"2616",3270,6,"SVk15",0,253,0.1012
"2617",3273,1,"SVk16",0,19740580,7896.232
"2618",3274,2,"SVk16",0,23159,9.2636
"2619",3275,3,"SVk16",0,38,0.0152
"2620",3276,4,"SVk16",0,8650,3.46
"2621",3277,5,"SVk16",0,26,0.0104
"2622",3278,6,"SVk16",0,173,0.0692
"2623",3281,1,"SVk17",0,9197124,3678.8496
"2624",3282,2,"SVk17",0,2032488,812.9952
"2625",3283,3,"SVk17",0,44801,17.9204
"2626",3284,4,"SVk17",0,1174821,469.9284
"2627",3285,5,"SVk17",0,5395672,2158.2688
"2628",3286,6,"SVk17",0,20590,8.236
"2629",3287,7,"SVk17",0,17052,6.8208
"2630",3288,NA,"SVk17",0,327520,131.008
"2631",3289,1,"SVk18",0,2382623,953.0492
"2632",3290,2,"SVk18",0,63334,25.3336
"2633",3291,3,"SVk18",0,381,0.1524
"2634",3292,4,"SVk18",0,27935,11.174
"2635",3293,5,"SVk18",0,8411,3.3644
"2636",3294,6,"SVk18",0,15832,6.3328
"2637",3295,7,"SVk18",0,493,0.1972
"2638",3297,1,"SVk2",0,8007066,3202.8264
"2639",3298,2,"SVk2",0,856040,342.416
"2640",3299,3,"SVk2",0,15509,6.2036
"2641",3300,4,"SVk2",0,82441,32.9764
"2642",3301,5,"SVk2",0,1423155,569.262
"2643",3302,6,"SVk2",0,27122,10.8488
"2644",3303,7,"SVk2",0,25786,10.3144
"2645",3305,1,"SVk3",0,1435786,574.3144
"2646",3306,2,"SVk3",0,468603,187.4412
"2647",3307,3,"SVk3",0,4308,1.7232
"2648",3308,4,"SVk3",0,43611,17.4444
"2649",3309,5,"SVk3",0,1443607,577.4428
"2650",3310,6,"SVk3",0,7014,2.8056
"2651",3311,7,"SVk3",0,8862,3.5448
"2652",3313,1,"SVk4",0,30987191,12394.8764
"2653",3314,2,"SVk4",0,2039030,815.612
"2654",3315,3,"SVk4",0,72967,29.1868
"2655",3316,4,"SVk4",0,474392,189.7568
"2656",3317,5,"SVk4",0,7654076,3061.6304
"2657",3318,6,"SVk4",0,121969,48.7876
"2658",3319,7,"SVk4",0,97099,38.8396
"2659",3321,1,"SVk5",0,3540117,1416.0468
"2660",3322,2,"SVk5",0,41932,16.7728
"2661",3323,3,"SVk5",0,8037,3.2148
"2662",3324,4,"SVk5",0,7592,3.0368
"2663",3325,5,"SVk5",0,30040,12.016
"2664",3326,6,"SVk5",0,10129,4.0516
"2665",3327,7,"SVk5",0,909,0.3636
"2666",3329,1,"SVk6",0,10426336,4170.5344
"2667",3330,2,"SVk6",0,709079,283.6316
"2668",3331,3,"SVk6",0,82493,32.9972
"2669",3332,4,"SVk6",0,317632,127.0528
"2670",3333,5,"SVk6",0,1540546,616.2184
"2671",3334,6,"SVk6",0,38272,15.3088
"2672",3335,7,"SVk6",0,25585,10.234
"2673",3337,1,"SVk7",0,32515554,13006.2216
"2674",3338,2,"SVk7",0,238510,95.404
"2675",3339,3,"SVk7",0,36963,14.7852
"2676",3340,4,"SVk7",0,173163,69.2652
"2677",3341,5,"SVk7",0,103724,41.4896
"2678",3342,6,"SVk7",0,43444,17.3776
"2679",3343,7,"SVk7",0,16745,6.698
"2680",3345,1,"SVk8",0,8007029,3202.8116
"2681",3346,2,"SVk8",0,163407,65.3628
"2682",3347,3,"SVk8",0,11001,4.4004
"2683",3348,4,"SVk8",0,82436,32.9744
"2684",3349,5,"SVk8",0,50519,20.2076
"2685",3350,6,"SVk8",0,2192,0.8768
"2686",3351,7,"SVk8",0,8652,3.4608
"2687",3353,1,"SVk9",0,13701983,5480.7932
"2688",3354,2,"SVk9",0,176417,70.5668
"2689",3355,3,"SVk9",0,3200,1.28
"2690",3356,4,"SVk9",0,386215,154.486
"2691",3357,5,"SVk9",0,8987,3.5948
"2692",3358,6,"SVk9",0,106899,42.7596
"2693",3359,7,"SVk9",0,1513,0.6052
"2694",3361,1,"SVkd1",0,92183043,36873.2172
"2695",3362,2,"SVkd1",0,65563,26.2252
"2696",3363,3,"SVkd1",0,4838,1.9352
"2697",3364,4,"SVkd1",0,40436,16.1744
"2698",3365,5,"SVkd1",0,26471,10.5884
"2699",3366,6,"SVkd1",0,16456,6.5824
"2700",3367,7,"SVkd1",0,44,0.0176
"2701",3369,1,"SVkd2",0,5594562,2237.8248
"2702",3370,2,"SVkd2",0,4510,1.804
"2703",3371,3,"SVkd2",0,40,0.016
"2704",3372,4,"SVkd2",0,2572,1.0288
"2705",3374,6,"SVkd2",0,27,0.0108
"2706",3377,1,"SVkd3",0,7223819,2889.5276
"2707",3378,2,"SVkd3",0,661,0.2644
"2708",3379,3,"SVkd3",0,2,0.0008
"2709",3380,4,"SVkd3",0,539,0.2156
"2710",3385,1,"SVkd4",0,1905636,762.2544
"2711",3386,2,"SVkd4",0,299,0.1196
"2712",3388,4,"SVkd4",0,239,0.0956
"2713",3392,NA,"SVkd4",0,21,0.0084
"2714",3393,1,"SVl1",0,3940073,1576.0292
"2715",3394,2,"SVl1",0,638148,255.2592
"2716",3395,3,"SVl1",0,7334,2.9336
"2717",3396,4,"SVl1",0,406146,162.4584
"2718",3397,5,"SVl1",0,220656,88.2624
"2719",3398,6,"SVl1",0,2869,1.1476
"2720",3399,7,"SVl1",0,1596,0.6384
"2721",3401,1,"SVl10",0,1513128,605.2512
"2722",3402,2,"SVl10",0,322299,128.9196
"2723",3403,3,"SVl10",0,2686,1.0744
"2724",3404,4,"SVl10",0,310353,124.1412
"2725",3405,5,"SVl10",0,161551,64.6204
"2726",3406,6,"SVl10",0,3024,1.2096
"2727",3407,7,"SVl10",0,7573,3.0292
"2728",3409,1,"SVl11",0,1486095,594.438
"2729",3410,2,"SVl11",0,17856,7.1424
"2730",3411,3,"SVl11",0,358,0.1432
"2731",3412,4,"SVl11",0,62423,24.9692
"2732",3413,5,"SVl11",0,4370,1.748
"2733",3414,6,"SVl11",0,29,0.0116
"2734",3415,7,"SVl11",0,3,0.0012
"2735",3417,1,"SVl12",0,865661,346.2644
"2736",3418,2,"SVl12",0,82005,32.802
"2737",3419,3,"SVl12",0,1645,0.658
"2738",3420,4,"SVl12",0,22678,9.0712
"2739",3421,5,"SVl12",0,78982,31.5928
"2740",3422,6,"SVl12",0,3374,1.3496
"2741",3423,7,"SVl12",0,42577,17.0308
"2742",3425,1,"SVl13",0,167420,66.968
"2743",3426,2,"SVl13",0,18605,7.442
"2744",3427,3,"SVl13",0,379,0.1516
"2745",3428,4,"SVl13",0,1698,0.6792
"2746",3429,5,"SVl13",0,23208,9.2832
"2747",3430,6,"SVl13",0,998,0.3992
"2748",3431,7,"SVl13",0,44099,17.6396
"2749",3433,1,"SVl14",0,8367596,3347.0384
"2750",3434,2,"SVl14",0,368834,147.5336
"2751",3435,3,"SVl14",0,63851,25.5404
"2752",3436,4,"SVl14",0,249840,99.936
"2753",3437,5,"SVl14",0,1878017,751.2068
"2754",3438,6,"SVl14",0,266,0.1064
"2755",3439,7,"SVl14",0,22914,9.1656
"2756",3441,1,"SVl15",0,3359340,1343.736
"2757",3442,2,"SVl15",0,1943,0.7772
"2758",3443,3,"SVl15",0,1826,0.7304
"2759",3444,4,"SVl15",0,1347,0.5388
"2760",3446,6,"SVl15",0,64,0.0256
"2761",3448,NA,"SVl15",0,7426,2.9704
"2762",3449,1,"SVl16",0,5249560,2099.824
"2763",3450,2,"SVl16",0,247799,99.1196
"2764",3451,3,"SVl16",0,18081,7.2324
"2765",3452,4,"SVl16",0,282555,113.022
"2766",3453,5,"SVl16",0,268641,107.4564
"2767",3454,6,"SVl16",0,16,0.0064
"2768",3456,NA,"SVl16",0,2723,1.0892
"2769",3457,1,"SVl17",0,92291,36.9164
"2770",3458,2,"SVl17",0,40096,16.0384
"2771",3459,3,"SVl17",0,202,0.0808
"2772",3460,4,"SVl17",0,138288,55.3152
"2773",3461,5,"SVl17",0,48546,19.4184
"2774",3463,7,"SVl17",0,14,0.0056
"2775",3464,NA,"SVl17",0,260,0.104
"2776",3465,1,"SVl18",0,2115567,846.2268
"2777",3466,2,"SVl18",0,202693,81.0772
"2778",3467,3,"SVl18",0,3227,1.2908
"2779",3468,4,"SVl18",0,294178,117.6712
"2780",3469,5,"SVl18",0,104153,41.6612
"2781",3470,6,"SVl18",0,49,0.0196
"2782",3471,7,"SVl18",0,37671,15.0684
"2783",3473,1,"SVl19",0,200867,80.3468
"2784",3474,2,"SVl19",0,21332,8.5328
"2785",3475,3,"SVl19",0,503,0.2012
"2786",3476,4,"SVl19",0,143812,57.5248
"2787",3477,5,"SVl19",0,14600,5.84
"2788",3478,6,"SVl19",0,117,0.0468
"2789",3481,1,"SVl2",0,459571,183.8284
"2790",3482,2,"SVl2",0,52,0.0208
"2791",3483,3,"SVl2",0,4,0.0016
"2792",3486,6,"SVl2",0,7,0.0028
"2793",3488,NA,"SVl2",0,1523,0.6092
"2794",3489,1,"SVl20",0,1494805,597.922
"2795",3490,2,"SVl20",0,701772,280.7088
"2796",3491,3,"SVl20",0,281084,112.4336
"2797",3492,4,"SVl20",0,576511,230.6044
"2798",3493,5,"SVl20",0,859334,343.7336
"2799",3494,6,"SVl20",0,2526,1.0104
"2800",3495,7,"SVl20",0,30699,12.2796
"2801",3497,1,"SVl21",0,641727,256.6908
"2802",3498,2,"SVl21",0,58991,23.5964
"2803",3499,3,"SVl21",0,2550,1.02
"2804",3500,4,"SVl21",0,55277,22.1108
"2805",3501,5,"SVl21",0,45355,18.142
"2806",3502,6,"SVl21",0,1,0.0004
"2807",3503,7,"SVl21",0,45,0.018
"2808",3504,NA,"SVl21",0,6,0.0024
"2809",3505,1,"SVl22",0,8384626,3353.8504
"2810",3506,2,"SVl22",0,1290416,516.1664
"2811",3507,3,"SVl22",0,5064,2.0256
"2812",3508,4,"SVl22",0,958966,383.5864
"2813",3509,5,"SVl22",0,1101032,440.4128
"2814",3510,6,"SVl22",0,55,0.022
"2815",3511,7,"SVl22",0,216020,86.408
"2816",3513,1,"SVl23",0,13185988,5274.3952
"2817",3514,2,"SVl23",0,2487732,995.0928
"2818",3515,3,"SVl23",0,59775,23.91
"2819",3516,4,"SVl23",0,1484893,593.9572
"2820",3517,5,"SVl23",0,2842074,1136.8296
"2821",3518,6,"SVl23",0,27332,10.9328
"2822",3519,7,"SVl23",0,7362,2.9448
"2823",3521,1,"SVl24",0,395736,158.2944
"2824",3522,2,"SVl24",0,385803,154.3212
"2825",3523,3,"SVl24",0,3133,1.2532
"2826",3524,4,"SVl24",0,457758,183.1032
"2827",3525,5,"SVl24",0,388214,155.2856
"2828",3526,6,"SVl24",0,126,0.0504
"2829",3527,7,"SVl24",0,15222,6.0888
"2830",3529,1,"SVl25",0,1000442,400.1768
"2831",3530,2,"SVl25",0,152868,61.1472
"2832",3531,3,"SVl25",0,1302,0.5208
"2833",3532,4,"SVl25",0,231209,92.4836
"2834",3533,5,"SVl25",0,45926,18.3704
"2835",3534,6,"SVl25",0,28,0.0112
"2836",3535,7,"SVl25",0,21336,8.5344
"2837",3537,1,"SVl26",0,1200980,480.392
"2838",3538,2,"SVl26",0,100923,40.3692
"2839",3539,3,"SVl26",0,26,0.0104
"2840",3540,4,"SVl26",0,229380,91.752
"2841",3541,5,"SVl26",0,36795,14.718
"2842",3542,6,"SVl26",0,59,0.0236
"2843",3543,7,"SVl26",0,108366,43.3464
"2844",3545,1,"SVl27",0,1063319,425.3276
"2845",3546,2,"SVl27",0,94891,37.9564
"2846",3547,3,"SVl27",0,1244,0.4976
"2847",3548,4,"SVl27",0,122756,49.1024
"2848",3549,5,"SVl27",0,48824,19.5296
"2849",3550,6,"SVl27",0,200,0.08
"2850",3551,7,"SVl27",0,13081,5.2324
"2851",3553,1,"SVl3",0,37063204,14825.2816
"2852",3554,2,"SVl3",0,3892510,1557.004
"2853",3555,3,"SVl3",0,226792,90.7168
"2854",3556,4,"SVl3",0,3061822,1224.7288
"2855",3557,5,"SVl3",0,5120040,2048.016
"2856",3558,6,"SVl3",0,22331,8.9324
"2857",3559,7,"SVl3",0,17956,7.1824
"2858",3561,1,"SVl4",0,4907375,1962.95
"2859",3562,2,"SVl4",0,96683,38.6732
"2860",3563,3,"SVl4",0,44489,17.7956
"2861",3564,4,"SVl4",0,24034,9.6136
"2862",3565,5,"SVl4",0,1703584,681.4336
"2863",3566,6,"SVl4",0,64,0.0256
"2864",3567,7,"SVl4",0,1507,0.6028
"2865",3569,1,"SVl5",0,7425346,2970.1384
"2866",3570,2,"SVl5",0,190262,76.1048
"2867",3571,3,"SVl5",0,13437,5.3748
"2868",3572,4,"SVl5",0,95476,38.1904
"2869",3573,5,"SVl5",0,1175601,470.2404
"2870",3574,6,"SVl5",0,298,0.1192
"2871",3575,7,"SVl5",0,2107,0.8428
"2872",3576,NA,"SVl5",0,1116,0.4464
"2873",3577,1,"SVl6",0,1894254,757.7016
"2874",3578,2,"SVl6",0,3129,1.2516
"2875",3579,3,"SVl6",0,388,0.1552
"2876",3580,4,"SVl6",0,2643,1.0572
"2877",3581,5,"SVl6",0,176,0.0704
"2878",3582,6,"SVl6",0,27,0.0108
"2879",3585,1,"SVl7",0,715449,286.1796
"2880",3586,2,"SVl7",0,47709,19.0836
"2881",3587,3,"SVl7",0,63,0.0252
"2882",3588,4,"SVl7",0,37139,14.8556
"2883",3589,5,"SVl7",0,7281,2.9124
"2884",3590,6,"SVl7",0,370,0.148
"2885",3591,7,"SVl7",0,512,0.2048
"2886",3593,1,"SVl8",0,4142944,1657.1776
"2887",3594,2,"SVl8",0,1184895,473.958
"2888",3595,3,"SVl8",0,52956,21.1824
"2889",3596,4,"SVl8",0,884744,353.8976
"2890",3597,5,"SVl8",0,1265197,506.0788
"2891",3598,6,"SVl8",0,2537,1.0148
"2892",3599,7,"SVl8",0,629281,251.7124
"2893",3601,1,"SVl9",0,2173627,869.4508
"2894",3602,2,"SVl9",0,1131469,452.5876
"2895",3603,3,"SVl9",0,54198,21.6792
"2896",3604,4,"SVl9",0,760528,304.2112
"2897",3605,5,"SVl9",0,937341,374.9364
"2898",3606,6,"SVl9",0,4671,1.8684
"2899",3607,7,"SVl9",0,2691986,1076.7944
"2900",3609,1,"SVmp1",0,20324579,8129.8316
"2901",3610,2,"SVmp1",0,525664,210.2656
"2902",3611,3,"SVmp1",0,18016,7.2064
"2903",3612,4,"SVmp1",0,164615,65.846
"2904",3613,5,"SVmp1",0,915479,366.1916
"2905",3614,6,"SVmp1",0,28782,11.5128
"2906",3615,7,"SVmp1",0,6965,2.786
"2907",3616,NA,"SVmp1",0,1,0.0004
"2908",3617,1,"SVmp2",0,6793468,2717.3872
"2909",3618,2,"SVmp2",0,64383,25.7532
"2910",3619,3,"SVmp2",0,4760,1.904
"2911",3620,4,"SVmp2",0,5470,2.188
"2912",3621,5,"SVmp2",0,71531,28.6124
"2913",3622,6,"SVmp2",0,21549,8.6196
"2914",3623,7,"SVmp2",0,861,0.3444
"2915",3624,NA,"SVmp2",0,408,0.1632
"2916",3625,1,"SVmp3",0,692195,276.878
"2917",3626,2,"SVmp3",0,327,0.1308
"2918",3627,3,"SVmp3",0,104,0.0416
"2919",3630,6,"SVmp3",0,22,0.0088
"2920",3633,1,"SVmp4",0,7000536,2800.2144
"2921",3634,2,"SVmp4",0,8746,3.4984
"2922",3635,3,"SVmp4",0,1453,0.5812
"2923",3636,4,"SVmp4",0,335,0.134
"2924",3637,5,"SVmp4",0,1973,0.7892
"2925",3638,6,"SVmp4",0,403,0.1612
"2926",3640,NA,"SVmp4",0,1546,0.6184
"2927",3641,1,"SVmp5",0,11805207,4722.0828
"2928",3642,2,"SVmp5",0,742508,297.0032
"2929",3643,3,"SVmp5",0,12340,4.936
"2930",3644,4,"SVmp5",0,233050,93.22
"2931",3645,5,"SVmp5",0,497798,199.1192
"2932",3646,6,"SVmp5",0,228,0.0912
"2933",3647,7,"SVmp5",0,1570,0.628
"2934",3648,NA,"SVmp5",0,5,0.002
"2935",3649,1,"SVmp6",0,6078671,2431.4684
"2936",3650,2,"SVmp6",0,934682,373.8728
"2937",3651,3,"SVmp6",0,16349,6.5396
"2938",3652,4,"SVmp6",0,328898,131.5592
"2939",3653,5,"SVmp6",0,510750,204.3
"2940",3654,6,"SVmp6",0,15403,6.1612
"2941",3655,7,"SVmp6",0,528,0.2112
"2942",3657,1,"SVmp7",0,5069048,2027.6192
"2943",3658,2,"SVmp7",0,135460,54.184
"2944",3659,3,"SVmp7",0,10399,4.1596
"2945",3660,4,"SVmp7",0,208931,83.5724
"2946",3661,5,"SVmp7",0,71958,28.7832
"2947",3662,6,"SVmp7",0,67542,27.0168
"2948",3663,7,"SVmp7",0,525,0.21
"2949",3665,1,"SVmp8",0,775709,310.2836
"2950",3666,2,"SVmp8",0,293,0.1172
"2951",3667,3,"SVmp8",0,51,0.0204
"2952",3668,4,"SVmp8",0,6,0.0024
"2953",3670,6,"SVmp8",0,36,0.0144
"2954",3673,1,"SVs1",0,4774819,1909.9276
"2955",3674,2,"SVs1",0,895032,358.0128
"2956",3675,3,"SVs1",0,2416,0.9664
"2957",3676,4,"SVs1",0,500666,200.2664
"2958",3677,5,"SVs1",0,405850,162.34
"2959",3678,6,"SVs1",0,2034,0.8136
"2960",3679,7,"SVs1",0,576,0.2304
"2961",3681,1,"SVs2",0,3832745,1533.098
"2962",3682,2,"SVs2",0,723943,289.5772
"2963",3683,3,"SVs2",0,6975,2.79
"2964",3684,4,"SVs2",0,449329,179.7316
"2965",3685,5,"SVs2",0,245249,98.0996
"2966",3686,6,"SVs2",0,2239,0.8956
"2967",3687,7,"SVs2",0,11666,4.6664
"2968",3689,1,"SVs3",0,1983461,793.3844
"2969",3690,2,"SVs3",0,439982,175.9928
"2970",3691,3,"SVs3",0,7620,3.048
"2971",3692,4,"SVs3",0,452732,181.0928
"2972",3693,5,"SVs3",0,282351,112.9404
"2973",3694,6,"SVs3",0,1186,0.4744
"2974",3695,7,"SVs3",0,30368,12.1472
"2975",3697,1,"SVs4",0,703350,281.34
"2976",3698,2,"SVs4",0,274346,109.7384
"2977",3699,3,"SVs4",0,812,0.3248
"2978",3700,4,"SVs4",0,467128,186.8512
"2979",3701,5,"SVs4",0,400953,160.3812
"2980",3702,6,"SVs4",0,346,0.1384
"2981",3703,7,"SVs4",0,12388,4.9552
"2982",3705,1,"SVs5",0,452407,180.9628
"2983",3706,2,"SVs5",0,317481,126.9924
"2984",3707,3,"SVs5",0,7704,3.0816
"2985",3708,4,"SVs5",0,829234,331.6936
"2986",3709,5,"SVs5",0,1512012,604.8048
"2987",3710,6,"SVs5",0,664,0.2656
"2988",3711,7,"SVs5",0,1078914,431.5656
"2989",3713,1,"SVs6",0,14100492,5640.1968
"2990",3714,2,"SVs6",0,3156447,1262.5788
"2991",3715,3,"SVs6",0,140263,56.1052
"2992",3716,4,"SVs6",0,1906227,762.4908
"2993",3717,5,"SVs6",0,1768482,707.3928
"2994",3718,6,"SVs6",0,3043,1.2172
"2995",3719,7,"SVs6",0,47685,19.074
"2996",3721,1,"SVs7",0,9982658,3993.0632
"2997",3722,2,"SVs7",0,2072893,829.1572
"2998",3723,3,"SVs7",0,27684,11.0736
"2999",3724,4,"SVs7",0,2209443,883.7772
"3000",3725,5,"SVs7",0,2540234,1016.0936
"3001",3726,6,"SVs7",0,7177,2.8708
"3002",3727,7,"SVs7",0,125581,50.2324
"3003",3729,1,"SVs8",0,1774930,709.972
"3004",3730,2,"SVs8",0,386173,154.4692
"3005",3731,3,"SVs8",0,3860,1.544
"3006",3732,4,"SVs8",0,393129,157.2516
"3007",3733,5,"SVs8",0,816028,326.4112
"3008",3734,6,"SVs8",0,3376,1.3504
"3009",3735,7,"SVs8",0,31438,12.5752
"3010",3745,1,"AT15",1,787,0.3148
"3011",3753,1,"AT16",1,1924,0.7696
"3012",3754,2,"AT16",1,14,0.0056
"3013",3761,1,"AT17",1,105458,42.1832
"3014",3762,2,"AT17",1,7135,2.854
"3015",3763,3,"AT17",1,30,0.012
"3016",3764,4,"AT17",1,11,0.0044
"3017",3765,5,"AT17",1,105,0.042
"3018",3767,7,"AT17",1,464,0.1856
"3019",3769,1,"AT18",1,107339,42.9356
"3020",3770,2,"AT18",1,4381,1.7524
"3021",3771,3,"AT18",1,12,0.0048
"3022",3772,4,"AT18",1,60,0.024
