"","LC","T_MAPCODE","niaps_arc","n","km2"
"7613",5,"Gm25",3,220,0.088
"7614",7,"Gm25",3,4590,1.836
"7615",1,"Gm26",3,595,0.238
"7616",2,"Gm26",3,456,0.1824
"7617",1,"Gm28",3,4,0.0016
"7618",1,"Gm3",3,15953,6.3812
"7619",2,"Gm3",3,3023,1.2092
"7620",3,"Gm3",3,52,0.0208
"7621",4,"Gm3",3,39,0.0156
"7622",5,"Gm3",3,98,0.0392
"7623",7,"Gm3",3,3640,1.456
"7624",1,"Gm30",3,46148,18.4592
"7625",2,"Gm30",3,6379,2.5516
"7626",3,"Gm30",3,64,0.0256
"7627",4,"Gm30",3,213,0.0852
"7628",5,"Gm30",3,276,0.1104
"7629",6,"Gm30",3,62,0.0248
"7630",7,"Gm30",3,20763,8.3052
"7631",1,"Gm31",3,2124,0.8496
"7632",2,"Gm31",3,4754,1.9016
"7633",3,"Gm31",3,2,8e-04
"7634",4,"Gm31",3,7,0.0028
"7635",7,"Gm31",3,1791,0.7164
"7636",1,"Gm4",3,18124,7.2496
"7637",2,"Gm4",3,6595,2.638
"7638",3,"Gm4",3,141,0.0564
"7639",4,"Gm4",3,81,0.0324
"7640",5,"Gm4",3,217,0.0868
"7641",7,"Gm4",3,12573,5.0292
"7642",1,"Gm5",3,22301,8.9204
"7643",2,"Gm5",3,3141,1.2564
"7644",3,"Gm5",3,42,0.0168
"7645",4,"Gm5",3,72,0.0288
"7646",5,"Gm5",3,24,0.0096
"7647",7,"Gm5",3,7080,2.832
"7648",1,"Gm8",3,6026,2.4104
"7649",2,"Gm8",3,6068,2.4272
"7650",3,"Gm8",3,25,0.01
"7651",4,"Gm8",3,830,0.332
"7652",5,"Gm8",3,31,0.0124
"7653",6,"Gm8",3,66,0.0264
"7654",7,"Gm8",3,4042,1.6168
"7655",1,"Gm9",3,503,0.2012
"7656",2,"Gm9",3,98,0.0392
"7657",4,"Gm9",3,1,4e-04
"7658",7,"Gm9",3,39,0.0156
"7659",1,"Gs1",3,5502,2.2008
"7660",2,"Gs1",3,3274,1.3096
"7661",3,"Gs1",3,2,8e-04
"7662",4,"Gs1",3,28,0.0112
"7663",5,"Gs1",3,48,0.0192
"7664",7,"Gs1",3,1990,0.796
"7665",1,"Gs10",3,72521,29.0084
"7666",2,"Gs10",3,8209,3.2836
"7667",3,"Gs10",3,7,0.0028
"7668",4,"Gs10",3,289,0.1156
"7669",5,"Gs10",3,505,0.202
"7670",7,"Gs10",3,27831,11.1324
"7671",1,"Gs11",3,14481,5.7924
"7672",2,"Gs11",3,8741,3.4964
"7673",3,"Gs11",3,12,0.0048
"7674",4,"Gs11",3,42,0.0168
"7675",5,"Gs11",3,82,0.0328
"7676",7,"Gs11",3,559,0.2236
"7677",1,"Gs12",3,47955,19.182
"7678",2,"Gs12",3,7276,2.9104
"7679",3,"Gs12",3,52,0.0208
"7680",4,"Gs12",3,257,0.1028
"7681",5,"Gs12",3,239,0.0956
"7682",6,"Gs12",3,1,4e-04
"7683",7,"Gs12",3,6374,2.5496
"7684",1,"Gs13",3,1308,0.5232
"7685",2,"Gs13",3,410,0.164
"7686",3,"Gs13",3,46,0.0184
"7687",4,"Gs13",3,7,0.0028
"7688",5,"Gs13",3,13,0.0052
"7689",1,"Gs14",3,24341,9.7364
"7690",2,"Gs14",3,7292,2.9168
"7691",3,"Gs14",3,9,0.0036
"7692",4,"Gs14",3,47,0.0188
"7693",5,"Gs14",3,52,0.0208
"7694",7,"Gs14",3,9608,3.8432
"7695",1,"Gs15",3,25058,10.0232
"7696",2,"Gs15",3,5161,2.0644
"7697",3,"Gs15",3,20,0.008
"7698",4,"Gs15",3,52,0.0208
"7699",5,"Gs15",3,118,0.0472
"7700",7,"Gs15",3,663,0.2652
"7701",1,"Gs16",3,3525,1.41
"7702",2,"Gs16",3,650,0.26
"7703",3,"Gs16",3,6,0.0024
"7704",4,"Gs16",3,4,0.0016
"7705",5,"Gs16",3,59,0.0236
"7706",1,"Gs17",3,20341,8.1364
"7707",2,"Gs17",3,108,0.0432
"7708",3,"Gs17",3,11,0.0044
"7709",4,"Gs17",3,14,0.0056
"7710",5,"Gs17",3,38,0.0152
"7711",1,"Gs18",3,42,0.0168
"7712",1,"Gs19",3,116647,46.6588
"7713",2,"Gs19",3,38900,15.56
"7714",3,"Gs19",3,127,0.0508
"7715",4,"Gs19",3,390,0.156
"7716",5,"Gs19",3,1998,0.7992
"7717",7,"Gs19",3,5080,2.032
"7718",1,"Gs2",3,7543,3.0172
"7719",2,"Gs2",3,196,0.0784
"7720",4,"Gs2",3,3,0.0012
"7721",5,"Gs2",3,9,0.0036
"7722",7,"Gs2",3,27,0.0108
"7723",1,"Gs20",3,185797,74.3188
"7724",2,"Gs20",3,65797,26.3188
"7725",3,"Gs20",3,107,0.0428
"7726",4,"Gs20",3,1453,0.5812
"7727",5,"Gs20",3,3463,1.3852
"7728",7,"Gs20",3,13623,5.4492
"7729",1,"Gs3",3,3424,1.3696
"7730",2,"Gs3",3,83,0.0332
"7731",4,"Gs3",3,4,0.0016
"7732",7,"Gs3",3,24,0.0096
"7733",1,"Gs4",3,32478,12.9912
"7734",2,"Gs4",3,15985,6.394
"7735",3,"Gs4",3,270,0.108
"7736",4,"Gs4",3,313,0.1252
"7737",5,"Gs4",3,1004,0.4016
"7738",7,"Gs4",3,8131,3.2524
"7739",1,"Gs6",3,23431,9.3724
"7740",2,"Gs6",3,13432,5.3728
"7741",3,"Gs6",3,30,0.012
"7742",4,"Gs6",3,200,0.08
"7743",5,"Gs6",3,227,0.0908
"7744",6,"Gs6",3,4,0.0016
"7745",7,"Gs6",3,579,0.2316
"7746",1,"Gs7",3,7550,3.02
"7747",2,"Gs7",3,4254,1.7016
"7748",3,"Gs7",3,102,0.0408
"7749",4,"Gs7",3,10,0.004
"7750",5,"Gs7",3,9,0.0036
"7751",7,"Gs7",3,115,0.046
"7752",1,"Gs8",3,5022,2.0088
"7753",2,"Gs8",3,2217,0.8868
"7754",3,"Gs8",3,17,0.0068
"7755",4,"Gs8",3,29,0.0116
"7756",5,"Gs8",3,64,0.0256
"7757",7,"Gs8",3,2116,0.8464
"7758",1,"Gs9",3,33821,13.5284
"7759",2,"Gs9",3,15292,6.1168
"7760",3,"Gs9",3,25,0.01
"7761",4,"Gs9",3,656,0.2624
"7762",5,"Gs9",3,435,0.174
"7763",7,"Gs9",3,7300,2.92
"7764",1,"NKb1",3,20245,8.098
"7765",2,"NKb1",3,70,0.028
"7766",3,"NKb1",3,23,0.0092
"7767",4,"NKb1",3,7,0.0028
"7768",5,"NKb1",3,21,0.0084
"7769",6,"NKb1",3,7,0.0028
"7770",7,"NKb1",3,23,0.0092
"7771",1,"NKb3",3,171056,68.4224
"7772",2,"NKb3",3,976,0.3904
"7773",3,"NKb3",3,25,0.01
"7774",4,"NKb3",3,298,0.1192
"7775",5,"NKb3",3,125,0.05
"7776",6,"NKb3",3,45,0.018
"7777",7,"NKb3",3,106,0.0424
"7778",1,"NKb4",3,33292,13.3168
"7779",2,"NKb4",3,37,0.0148
"7780",4,"NKb4",3,81,0.0324
"7781",5,"NKb4",3,7,0.0028
"7782",6,"NKb4",3,8,0.0032
"7783",1,"NKb5",3,26240,10.496
"7784",2,"NKb5",3,3091,1.2364
"7785",3,"NKb5",3,555,0.222
"7786",4,"NKb5",3,29,0.0116
"7787",5,"NKb5",3,3,0.0012
"7788",6,"NKb5",3,3,0.0012
"7789",1,"NKb6",3,103600,41.44
"7790",2,"NKb6",3,4475,1.79
"7791",3,"NKb6",3,377,0.1508
"7792",4,"NKb6",3,139,0.0556
"7793",5,"NKb6",3,14,0.0056
"7794",6,"NKb6",3,4,0.0016
"7795",1,"NKl1",3,2755,1.102
"7796",2,"NKl1",3,61,0.0244
"7797",3,"NKl1",3,37,0.0148
"7798",4,"NKl1",3,11,0.0044
"7799",5,"NKl1",3,3,0.0012
"7800",1,"NKl2",3,525,0.21
"7801",1,"NKl4",3,246,0.0984
"7802",1,"NKu1",3,7478,2.9912
"7803",2,"NKu1",3,502,0.2008
"7804",3,"NKu1",3,27,0.0108
"7805",4,"NKu1",3,10,0.004
"7806",5,"NKu1",3,1,4e-04
"7807",1,"NKu2",3,17729,7.0916
"7808",2,"NKu2",3,132,0.0528
"7809",3,"NKu2",3,25,0.01
"7810",4,"NKu2",3,11,0.0044
"7811",1,"NKu3",3,191024,76.4096
"7812",2,"NKu3",3,12288,4.9152
"7813",3,"NKu3",3,4316,1.7264
"7814",4,"NKu3",3,272,0.1088
"7815",5,"NKu3",3,89,0.0356
"7816",6,"NKu3",3,52,0.0208
"7817",1,"NKu4",3,53225,21.29
"7818",2,"NKu4",3,3405,1.362
"7819",3,"NKu4",3,1459,0.5836
"7820",4,"NKu4",3,32,0.0128
"7821",5,"NKu4",3,29,0.0116
"7822",7,"NKu4",3,45,0.018
"7823",1,"SKk1",3,6466,2.5864
"7824",1,"SKk4",3,1027,0.4108
"7825",1,"SKk5",3,1714,0.6856
"7826",2,"SKk5",3,185,0.074
"7827",4,"SKk5",3,11,0.0044
"7828",5,"SKk5",3,6,0.0024
"7829",1,"SKk7",3,422,0.1688
"7830",2,"SKk7",3,54,0.0216
"7831",4,"SKk7",3,3,0.0012
"7832",7,"SKk7",3,11,0.0044
"7833",1,"SKk8",3,1,4e-04
"7834",1,"SKn1",3,1682,0.6728
"7835",1,"SKn3",3,90,0.036
"7836",4,"SKn3",3,2,8e-04
"7837",1,"SKn4",3,40,0.016
"7838",1,"SKs13",3,36,0.0144
"7839",2,"SKs13",3,14,0.0056
"7840",1,"SKt1",3,190,0.076
"7841",2,"SKt1",3,1,4e-04
"7842",4,"SKt1",3,1,4e-04
"7843",1,"SKt2",3,24838,9.9352
"7844",2,"SKt2",3,670,0.268
"7845",3,"SKt2",3,5,0.002
"7846",4,"SKt2",3,46,0.0184
"7847",5,"SKt2",3,21,0.0084
"7848",7,"SKt2",3,135,0.054
"7849",1,"SKt3",3,879,0.3516
"7850",2,"SKt3",3,523,0.2092
"7851",5,"SKt3",3,21,0.0084
"7852",7,"SKt3",3,8,0.0032
"7853",1,"SKv1",3,369,0.1476
"7854",2,"SKv1",3,3,0.0012
"7855",7,"SKv1",3,68,0.0272
"7856",1,"SKv11",3,476,0.1904
"7857",2,"SKv11",3,8,0.0032
"7858",5,"SKv11",3,9,0.0036
"7859",1,"SKv2",3,1416,0.5664
"7860",2,"SKv2",3,14,0.0056
"7861",3,"SKv2",3,11,0.0044
"7862",4,"SKv2",3,3,0.0012
"7863",1,"SKv3",3,6,0.0024
"7864",1,"SKv4",3,1132,0.4528
"7865",2,"SKv4",3,11,0.0044
"7866",3,"SKv4",3,2,8e-04
"7867",4,"SKv4",3,19,0.0076
"7868",5,"SKv4",3,13,0.0052
"7869",1,"SKv5",3,14937,5.9748
"7870",2,"SKv5",3,1212,0.4848
"7871",3,"SKv5",3,405,0.162
"7872",4,"SKv5",3,27,0.0108
"7873",5,"SKv5",3,18,0.0072
"7874",1,"SKv6",3,206,0.0824
"7875",1,"SKv7",3,543,0.2172
"7876",2,"SKv7",3,145,0.058
"7877",3,"SKv7",3,12,0.0048
"7878",4,"SKv7",3,19,0.0076
"7879",5,"SKv7",3,14,0.0056
"7880",6,"SKv7",3,16,0.0064
"7881",7,"SKv7",3,14,0.0056
"7882",1,"SKv8",3,428,0.1712
"7883",2,"SKv8",3,92,0.0368
"7884",4,"SKv8",3,2,8e-04
"7885",5,"SKv8",3,5,0.002
"7886",1,"SVcb10",3,137,0.0548
"7887",2,"SVcb10",3,125,0.05
"7888",4,"SVcb10",3,1,4e-04
"7889",5,"SVcb10",3,5,0.002
"7890",7,"SVcb10",3,437,0.1748
"7891",1,"SVcb11",3,12219,4.8876
"7892",2,"SVcb11",3,1918,0.7672
"7893",3,"SVcb11",3,13,0.0052
"7894",4,"SVcb11",3,46,0.0184
"7895",5,"SVcb11",3,33,0.0132
"7896",7,"SVcb11",3,2203,0.8812
"7897",1,"SVcb12",3,10207,4.0828
"7898",2,"SVcb12",3,5359,2.1436
"7899",3,"SVcb12",3,62,0.0248
"7900",4,"SVcb12",3,130,0.052
"7901",5,"SVcb12",3,305,0.122
"7902",6,"SVcb12",3,1,4e-04
"7903",7,"SVcb12",3,1582,0.6328
"7904",1,"SVcb13",3,7107,2.8428
"7905",2,"SVcb13",3,2,8e-04
"7906",3,"SVcb13",3,3,0.0012
"7907",7,"SVcb13",3,173,0.0692
"7908",2,"SVcb14",3,12,0.0048
"7909",1,"SVcb15",3,403,0.1612
"7910",2,"SVcb15",3,207,0.0828
"7911",3,"SVcb15",3,5,0.002
"7912",4,"SVcb15",3,23,0.0092
"7913",5,"SVcb15",3,15,0.006
"7914",7,"SVcb15",3,39,0.0156
"7915",1,"SVcb16",3,2314,0.9256
"7916",2,"SVcb16",3,711,0.2844
"7917",3,"SVcb16",3,15,0.006
"7918",4,"SVcb16",3,5,0.002
"7919",5,"SVcb16",3,80,0.032
"7920",7,"SVcb16",3,116,0.0464
"7921",1,"SVcb17",3,17108,6.8432
"7922",2,"SVcb17",3,1655,0.662
"7923",3,"SVcb17",3,28,0.0112
"7924",4,"SVcb17",3,19,0.0076
"7925",5,"SVcb17",3,28,0.0112
"7926",7,"SVcb17",3,73,0.0292
"7927",1,"SVcb20",3,13525,5.41
"7928",2,"SVcb20",3,4944,1.9776
"7929",3,"SVcb20",3,8,0.0032
"7930",4,"SVcb20",3,150,0.06
"7931",5,"SVcb20",3,177,0.0708
"7932",7,"SVcb20",3,5155,2.062
"7933",1,"SVcb21",3,6164,2.4656
"7934",2,"SVcb21",3,183,0.0732
"7935",3,"SVcb21",3,2,8e-04
"7936",5,"SVcb21",3,9,0.0036
"7937",7,"SVcb21",3,962,0.3848
"7938",1,"SVcb23",3,1703,0.6812
"7939",2,"SVcb23",3,798,0.3192
"7940",7,"SVcb23",3,105,0.042
"7941",1,"SVcb24",3,1836,0.7344
"7942",2,"SVcb24",3,380,0.152
"7943",3,"SVcb24",3,14,0.0056
"7944",7,"SVcb24",3,142,0.0568
"7945",1,"SVcb25",3,452,0.1808
"7946",2,"SVcb25",3,37,0.0148
"7947",1,"SVcb26",3,7674,3.0696
"7948",2,"SVcb26",3,481,0.1924
"7949",4,"SVcb26",3,71,0.0284
"7950",5,"SVcb26",3,29,0.0116
"7951",7,"SVcb26",3,120,0.048
"7952",1,"SVcb28",3,40,0.016
"7953",2,"SVcb28",3,60,0.024
"7954",5,"SVcb28",3,6,0.0024
"7955",1,"SVcb3",3,5194,2.0776
"7956",2,"SVcb3",3,462,0.1848
"7957",3,"SVcb3",3,2,8e-04
"7958",4,"SVcb3",3,5,0.002
"7959",5,"SVcb3",3,59,0.0236
"7960",7,"SVcb3",3,67,0.0268
"7961",1,"SVcb4",3,1691,0.6764
"7962",2,"SVcb4",3,16,0.0064
"7963",3,"SVcb4",3,1,4e-04
"7964",1,"SVcb6",3,2889,1.1556
"7965",2,"SVcb6",3,1130,0.452
"7966",3,"SVcb6",3,24,0.0096
"7967",4,"SVcb6",3,25,0.01
"7968",5,"SVcb6",3,248,0.0992
"7969",7,"SVcb6",3,959,0.3836
"7970",1,"SVcb7",3,164,0.0656
"7971",5,"SVcb7",3,13,0.0052
"7972",1,"SVcb8",3,3664,1.4656
"7973",2,"SVcb8",3,246,0.0984
"7974",3,"SVcb8",3,1,4e-04
"7975",4,"SVcb8",3,6,0.0024
"7976",5,"SVcb8",3,4,0.0016
"7977",6,"SVcb8",3,4,0.0016
"7978",7,"SVcb8",3,81,0.0324
"7979",1,"SVcb9",3,11299,4.5196
"7980",2,"SVcb9",3,886,0.3544
"7981",3,"SVcb9",3,4,0.0016
"7982",4,"SVcb9",3,284,0.1136
"7983",5,"SVcb9",3,6,0.0024
"7984",7,"SVcb9",3,192,0.0768
"7985",1,"SVk1",3,2,8e-04
"7986",1,"SVk11",3,5801,2.3204
"7987",2,"SVk11",3,126,0.0504
"7988",4,"SVk11",3,11,0.0044
"7989",1,"SVk12",3,6774,2.7096
"7990",2,"SVk12",3,1,4e-04
"7991",4,"SVk12",3,4,0.0016
"7992",1,"SVk13",3,21745,8.698
"7993",2,"SVk13",3,6,0.0024
"7994",1,"SVk14",3,22,0.0088
"7995",2,"SVk14",3,53,0.0212
"7996",1,"SVk15",3,519,0.2076
"7997",1,"SVk16",3,5385,2.154
"7998",4,"SVk16",3,7,0.0028
"7999",1,"SVk17",3,900,0.36
"8000",2,"SVk17",3,52,0.0208
"8001",5,"SVk17",3,1,4e-04
"8002",7,"SVk17",3,2,8e-04
"8003",1,"SVk2",3,2126,0.8504
"8004",2,"SVk2",3,114,0.0456
"8005",4,"SVk2",3,3,0.0012
"8006",6,"SVk2",3,2,8e-04
"8007",7,"SVk2",3,141,0.0564
"8008",1,"SVk4",3,252,0.1008
"8009",2,"SVk4",3,35,0.014
"8010",4,"SVk4",3,2,8e-04
"8011",5,"SVk4",3,4,0.0016
"8012",1,"SVk5",3,124,0.0496
"8013",1,"SVk6",3,7298,2.9192
"8014",2,"SVk6",3,102,0.0408
"8015",3,"SVk6",3,482,0.1928
"8016",4,"SVk6",3,7,0.0028
"8017",5,"SVk6",3,3,0.0012
"8018",1,"SVk7",3,12653,5.0612
"8019",2,"SVk7",3,137,0.0548
"8020",4,"SVk7",3,1,4e-04
"8021",5,"SVk7",3,2,8e-04
"8022",1,"SVk9",3,42,0.0168
"8023",2,"SVk9",3,2,8e-04
"8024",4,"SVk9",3,14,0.0056
"8025",1,"SVkd1",3,38879,15.5516
"8026",2,"SVkd1",3,107,0.0428
"8027",3,"SVkd1",3,12,0.0048
"8028",4,"SVkd1",3,57,0.0228
"8029",5,"SVkd1",3,34,0.0136
"8030",1,"SVl10",3,640,0.256
"8031",2,"SVl10",3,26,0.0104
"8032",4,"SVl10",3,9,0.0036
"8033",1,"SVl11",3,470,0.188
"8034",2,"SVl11",3,5,0.002
"8035",5,"SVl11",3,2,8e-04
"8036",1,"SVl12",3,2008,0.8032
"8037",2,"SVl12",3,798,0.3192
"8038",3,"SVl12",3,12,0.0048
"8039",4,"SVl12",3,1,4e-04
"8040",5,"SVl12",3,10,0.004
"8041",7,"SVl12",3,377,0.1508
"8042",1,"SVl13",3,651,0.2604
"8043",2,"SVl13",3,144,0.0576
"8044",3,"SVl13",3,4,0.0016
"8045",4,"SVl13",3,2,8e-04
"8046",5,"SVl13",3,1,4e-04
"8047",1,"SVl14",3,17787,7.1148
"8048",2,"SVl14",3,1091,0.4364
"8049",3,"SVl14",3,2,8e-04
"8050",4,"SVl14",3,5,0.002
"8051",5,"SVl14",3,13,0.0052
"8052",1,"SVl16",3,40916,16.3664
"8053",2,"SVl16",3,1224,0.4896
"8054",3,"SVl16",3,8,0.0032
"8055",4,"SVl16",3,101,0.0404
"8056",5,"SVl16",3,9,0.0036
"8057",1,"SVl17",3,198,0.0792
"8058",2,"SVl17",3,448,0.1792
"8059",4,"SVl17",3,7,0.0028
"8060",1,"SVl18",3,6574,2.6296
"8061",2,"SVl18",3,610,0.244
"8062",4,"SVl18",3,35,0.014
"8063",5,"SVl18",3,24,0.0096
"8064",1,"SVl20",3,19794,7.9176
"8065",2,"SVl20",3,7345,2.938
"8066",3,"SVl20",3,252,0.1008
"8067",4,"SVl20",3,241,0.0964
"8068",5,"SVl20",3,193,0.0772
"8069",7,"SVl20",3,8,0.0032
"8070",1,"SVl21",3,7072,2.8288
"8071",2,"SVl21",3,113,0.0452
"8072",3,"SVl21",3,92,0.0368
"8073",1,"SVl22",3,90209,36.0836
"8074",2,"SVl22",3,14870,5.948
"8075",3,"SVl22",3,23,0.0092
"8076",4,"SVl22",3,228,0.0912
"8077",5,"SVl22",3,232,0.0928
"8078",7,"SVl22",3,1372,0.5488
"8079",1,"SVl23",3,136713,54.6852
"8080",2,"SVl23",3,23040,9.216
"8081",3,"SVl23",3,127,0.0508
"8082",4,"SVl23",3,379,0.1516
"8083",5,"SVl23",3,1271,0.5084
"8084",7,"SVl23",3,469,0.1876
"8085",1,"SVl24",3,5097,2.0388
"8086",2,"SVl24",3,2565,1.026
"8087",3,"SVl24",3,2,8e-04
"8088",4,"SVl24",3,70,0.028
"8089",5,"SVl24",3,87,0.0348
"8090",1,"SVl25",3,16635,6.654
"8091",2,"SVl25",3,431,0.1724
"8092",3,"SVl25",3,99,0.0396
"8093",4,"SVl25",3,21,0.0084
"8094",5,"SVl25",3,2,8e-04
"8095",1,"SVl26",3,8702,3.4808
"8096",2,"SVl26",3,544,0.2176
"8097",4,"SVl26",3,28,0.0112
"8098",5,"SVl26",3,22,0.0088
"8099",1,"SVl27",3,1515,0.606
"8100",2,"SVl27",3,131,0.0524
"8101",5,"SVl27",3,2,8e-04
"8102",7,"SVl27",3,1314,0.5256
"8103",1,"SVl3",3,14122,5.6488
"8104",2,"SVl3",3,3140,1.256
"8105",3,"SVl3",3,76,0.0304
"8106",4,"SVl3",3,136,0.0544
"8107",5,"SVl3",3,424,0.1696
"8108",7,"SVl3",3,202,0.0808
"8109",1,"SVl4",3,628,0.2512
"8110",2,"SVl4",3,496,0.1984
"8111",3,"SVl4",3,3,0.0012
"8112",4,"SVl4",3,7,0.0028
"8113",5,"SVl4",3,153,0.0612
"8114",1,"SVl5",3,536,0.2144
"8115",2,"SVl5",3,609,0.2436
"8116",3,"SVl5",3,9,0.0036
"8117",1,"SVl8",3,1086,0.4344
"8118",2,"SVl8",3,642,0.2568
"8119",5,"SVl8",3,6,0.0024
"8120",7,"SVl8",3,360,0.144
"8121",1,"SVl9",3,19499,7.7996
"8122",2,"SVl9",3,17213,6.8852
"8123",3,"SVl9",3,17,0.0068
"8124",4,"SVl9",3,89,0.0356
"8125",5,"SVl9",3,117,0.0468
"8126",7,"SVl9",3,14459,5.7836
"8127",1,"SVs1",3,9580,3.832
"8128",2,"SVs1",3,3819,1.5276
"8129",3,"SVs1",3,2,8e-04
"8130",4,"SVs1",3,61,0.0244
"8131",5,"SVs1",3,158,0.0632
"8132",7,"SVs1",3,83,0.0332
"8133",1,"SVs2",3,7117,2.8468
"8134",2,"SVs2",3,361,0.1444
"8135",3,"SVs2",3,5,0.002
"8136",4,"SVs2",3,79,0.0316
"8137",5,"SVs2",3,10,0.004
"8138",6,"SVs2",3,2,8e-04
"8139",7,"SVs2",3,100,0.04
"8140",1,"SVs3",3,40805,16.322
"8141",2,"SVs3",3,6839,2.7356
"8142",3,"SVs3",3,75,0.03
"8143",4,"SVs3",3,107,0.0428
"8144",5,"SVs3",3,439,0.1756
"8145",7,"SVs3",3,423,0.1692
"8146",1,"SVs4",3,13356,5.3424
"8147",2,"SVs4",3,2053,0.8212
"8148",3,"SVs4",3,16,0.0064
"8149",4,"SVs4",3,167,0.0668
"8150",5,"SVs4",3,89,0.0356
"8151",7,"SVs4",3,1244,0.4976
"8152",1,"SVs5",3,31579,12.6316
"8153",2,"SVs5",3,13957,5.5828
"8154",3,"SVs5",3,10,0.004
"8155",4,"SVs5",3,177,0.0708
"8156",5,"SVs5",3,557,0.2228
"8157",7,"SVs5",3,10468,4.1872
"8158",1,"SVs6",3,291607,116.6428
"8159",2,"SVs6",3,89097,35.6388
"8160",3,"SVs6",3,85,0.034
"8161",4,"SVs6",3,493,0.1972
"8162",5,"SVs6",3,255,0.102
"8163",7,"SVs6",3,416,0.1664
"8164",1,"SVs7",3,102110,40.844
"8165",2,"SVs7",3,17595,7.038
"8166",3,"SVs7",3,114,0.0456
"8167",4,"SVs7",3,417,0.1668
"8168",5,"SVs7",3,403,0.1612
"8169",6,"SVs7",3,1,4e-04
"8170",7,"SVs7",3,6289,2.5156
"8171",1,"SVs8",3,40486,16.1944
"8172",2,"SVs8",3,2834,1.1336
"8173",3,"SVs8",3,11,0.0044
"8174",4,"SVs8",3,179,0.0716
"8175",5,"SVs8",3,138,0.0552
"8176",7,"SVs8",3,65,0.026
"8177",1,"AT15",4,1027,0.4108
"8178",1,"AT16",4,1525,0.61
"8179",1,"AT17",4,23116,9.2464
"8180",2,"AT17",4,900,0.36
"8181",5,"AT17",4,24,0.0096
"8182",7,"AT17",4,70,0.028
"8183",1,"AT18",4,60278,24.1112
"8184",2,"AT18",4,3976,1.5904
"8185",3,"AT18",4,9,0.0036
"8186",4,"AT18",4,10,0.004
"8187",5,"AT18",4,197,0.0788
"8188",7,"AT18",4,644,0.2576
"8189",1,"AT19",4,12456,4.9824
"8190",2,"AT19",4,72,0.0288
"8191",1,"AT20",4,1385,0.554
"8192",2,"AT20",4,107,0.0428
"8193",4,"AT20",4,53,0.0212
"8194",1,"AT21",4,17557,7.0228
"8195",2,"AT21",4,823,0.3292
"8196",3,"AT21",4,465,0.186
"8197",4,"AT21",4,25,0.01
"8198",5,"AT21",4,46,0.0184
"8199",1,"AT22",4,8882,3.5528
"8200",2,"AT22",4,2503,1.0012
"8201",3,"AT22",4,3,0.0012
"8202",4,"AT22",4,135,0.054
"8203",5,"AT22",4,282,0.1128
"8204",1,"AT24",4,22433,8.9732
"8205",2,"AT24",4,746,0.2984
"8206",3,"AT24",4,14,0.0056
"8207",4,"AT24",4,33,0.0132
"8208",5,"AT24",4,14,0.0056
"8209",1,"AT25",4,3400,1.36
"8210",2,"AT25",4,13,0.0052
"8211",3,"AT25",4,2,8e-04
"8212",1,"AT26",4,10170,4.068
"8213",2,"AT26",4,533,0.2132
"8214",3,"AT26",4,15,0.006
"8215",4,"AT26",4,3,0.0012
"8216",5,"AT26",4,50,0.02
"8217",1,"AT27",4,16398,6.5592
"8218",2,"AT27",4,16,0.0064
"8219",4,"AT27",4,28,0.0112
"8220",1,"AT28",4,28158,11.2632
"8221",2,"AT28",4,56,0.0224
"8222",3,"AT28",4,2,8e-04
"8223",1,"AT29",4,436,0.1744
"8224",1,"AT30",4,8281,3.3124
"8225",2,"AT30",4,30,0.012
"8226",3,"AT30",4,4,0.0016
"8227",4,"AT30",4,1,4e-04
"8228",1,"AT31",4,13711,5.4844
"8229",2,"AT31",4,1444,0.5776
"8230",5,"AT31",4,11,0.0044
"8231",1,"AT32",4,49854,19.9416
"8232",2,"AT32",4,755,0.302
"8233",4,"AT32",4,11,0.0044
"8234",5,"AT32",4,32,0.0128
"8235",7,"AT32",4,155,0.062
"8236",1,"AT35",4,561,0.2244
"8237",2,"AT35",4,560,0.224
"8238",4,"AT35",4,1,4e-04
"8239",1,"AT36",4,6250,2.5
"8240",2,"AT36",4,298,0.1192
"8241",4,"AT36",4,45,0.018
"8242",5,"AT36",4,3,0.0012
"8243",7,"AT36",4,2533,1.0132
"8244",1,"AT37",4,9532,3.8128
"8245",2,"AT37",4,837,0.3348
"8246",3,"AT37",4,2,8e-04
"8247",4,"AT37",4,35,0.014
"8248",5,"AT37",4,94,0.0376
"8249",1,"AT38",4,23314,9.3256
"8250",2,"AT38",4,5151,2.0604
"8251",3,"AT38",4,3,0.0012
"8252",4,"AT38",4,56,0.0224
"8253",5,"AT38",4,193,0.0772
"8254",7,"AT38",4,1317,0.5268
"8255",1,"AT39",4,12053,4.8212
"8256",2,"AT39",4,130,0.052
"8257",4,"AT39",4,6,0.0024
"8258",5,"AT39",4,1,4e-04
"8259",1,"AT40",4,6955,2.782
"8260",2,"AT40",4,207,0.0828
"8261",3,"AT40",4,30,0.012
"8262",4,"AT40",4,99,0.0396
"8263",5,"AT40",4,19,0.0076
"8264",1,"AT41",4,1321,0.5284
"8265",2,"AT41",4,95,0.038
"8266",4,"AT41",4,27,0.0108
"8267",5,"AT41",4,1,4e-04
"8268",1,"AT42",4,3307,1.3228
"8269",2,"AT42",4,246,0.0984
"8270",5,"AT42",4,2,8e-04
"8271",1,"AT44",4,1625,0.65
"8272",2,"AT44",4,70,0.028
"8273",4,"AT44",4,39,0.0156
"8274",1,"AT45",4,8687,3.4748
